adu,destinacion,num_item,fecha,nombre_importador,m,un,cant_unidad_medida,fob_dolar,fob_total,div,pai_12,pai_13,pos_ncm,cod,monto
001,22001IC06014002A,         6,202211,HERBALIFE INTERNATIONAL ARGENT, ,07,               192,   1379.05,   6604.65,DOL,212,212,3304.99.90,463,        .6                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001413L,         1,202211,HERBALIFE INTERNATIONAL ARGENT, ,07,               480,   2410.48,   2410.48,DOL,212,212,3304.99.90,459,       .38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001413L,         1,202211,HERBALIFE INTERNATIONAL ARGENT, ,07,               480,   2410.48,   2410.48,DOL,212,212,3304.99.90,462,       .95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001413L,         1,202211,HERBALIFE INTERNATIONAL ARGENT, ,07,               480,   2410.48,   2410.48,DOL,212,212,3304.99.90,466,       .26                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001413L,         1,202211,HERBALIFE INTERNATIONAL ARGENT, ,07,               480,   2410.48,   2410.48,DOL,212,212,3304.99.90,470,       .22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001413L,         1,202211,HERBALIFE INTERNATIONAL ARGENT, ,07,               480,   2410.48,   2410.48,DOL,212,212,3304.99.90,472,      2.75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04138262W,        12,202211,SASUAR SRL                    ,2,01,                 3,    457.93,   21047.2,060,430,430,3304.99.90,450,      9.01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,         1,202211,ANDRE MASY S.A                , ,07,                35,    374.35,   8872.94,060,410,410,3304.99.90,011,     12.11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,         1,202211,ANDRE MASY S.A                , ,07,                35,    374.35,   8872.94,060,410,410,3304.99.90,415,    108.54                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,         2,202211,ANDRE MASY S.A                , ,07,                35,    492.41,   8872.94,060,410,410,3304.99.90,415,    142.77                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,         7,202211,ANDRE MASY S.A                , ,07,                35,    683.46,   8872.94,060,410,410,3304.99.90,415,    198.16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,         7,202211,ANDRE MASY S.A                , ,07,                35,    683.46,   8872.94,060,410,410,3304.99.90,424,     56.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,         7,202211,ANDRE MASY S.A                , ,07,                35,    683.46,   8872.94,060,410,410,3304.99.90,450,     14.36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,         8,202211,ANDRE MASY S.A                , ,07,                35,   4134.94,   8872.94,060,410,410,3304.99.90,422,   1141.79                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,         9,202211,ANDRE MASY S.A                , ,07,                35,    532.79,   8872.94,060,410,410,3304.99.90,010,    143.67                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,        10,202211,ANDRE MASY S.A                , ,07,                35,    534.34,   8872.94,060,410,410,3304.99.90,422,    147.55                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,        11,202211,ANDRE MASY S.A                , ,07,               100,      3.42,   8872.94,060,410,410,3304.99.90,010,       .92                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC06001466T,        14,202211,ANDRE MASY S.A                , ,07,               200,      6.83,   8872.94,060,410,410,3304.99.90,450,       .14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
033,22033ZFE1015260C,         1,202211,RIPEZZI SRL                   ,4,07,              2016,  37082.44,  36748.02,060,410,251,3304.99.90,452,      35.7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
033,22033ZFE1015260C,         1,202211,RIPEZZI SRL                   ,4,07,              2016,  37082.44,  36748.02,060,410,251,3304.99.90,465,     10.92                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC06015774R,         2,202211,COTY ARGENTINA  SA            , ,07,              3200,   1560.46,  98834.46,060,426,410,3304.99.90,010,    398.55                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC06015774R,         2,202211,COTY ARGENTINA  SA            , ,07,              3200,   1560.46,  98834.46,060,426,410,3304.99.90,451,       .03                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC06015774R,         2,202211,COTY ARGENTINA  SA            , ,07,              3200,   1560.46,  98834.46,060,426,410,3304.99.90,452,      2.07                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC06015774R,         2,202211,COTY ARGENTINA  SA            , ,07,              3200,   1560.46,  98834.46,060,426,410,3304.99.90,463,       .17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC06015774R,         3,202211,COTY ARGENTINA  SA            , ,07,               200,    114.43,  98834.46,060,421,410,3304.99.90,011,      3.51                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC06015774R,         3,202211,COTY ARGENTINA  SA            , ,07,               200,    114.43,  98834.46,060,421,410,3304.99.90,429,      2.69                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC06015774R,         3,202211,COTY ARGENTINA  SA            , ,07,               200,    114.43,  98834.46,060,421,410,3304.99.90,471,       .01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC06015774R,         5,202211,COTY ARGENTINA  SA            , ,07,             18723,  21262.81,  98834.46,060,421,410,3304.99.90,459,       .52                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135959J,        18,202211,CAIMEXPRO SRL.                ,2,07,                18,    388.68,  38457.12,DOL,412,283,3304.99.90,469,       .42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04235310F,         1,202211,IMPORTADORA SUDAMERICANA S.R.L,8,07,             30000,     16200,     40176,DOL,310,310,3304.99.90,011,    530.98                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04235310F,         1,202211,IMPORTADORA SUDAMERICANA S.R.L,8,07,             30000,     16200,     40176,DOL,310,310,3304.99.90,429,    693.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04235310F,         1,202211,IMPORTADORA SUDAMERICANA S.R.L,8,07,             30000,     16200,     40176,DOL,310,310,3304.99.90,456,      4.42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04235310F,         1,202211,IMPORTADORA SUDAMERICANA S.R.L,8,07,             30000,     16200,     40176,DOL,310,310,3304.99.90,464,       4.3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04235310F,         2,202211,IMPORTADORA SUDAMERICANA S.R.L,8,07,             30000,     16200,     40176,DOL,310,310,3304.99.90,415,   4757.59                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04235310F,         2,202211,IMPORTADORA SUDAMERICANA S.R.L,8,07,             30000,     16200,     40176,DOL,310,310,3304.99.90,460,      3.28                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04235310F,         3,202211,IMPORTADORA SUDAMERICANA S.R.L,8,07,             14400,      7776,     40176,DOL,310,310,3304.99.90,455,      3.15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04235310F,         3,202211,IMPORTADORA SUDAMERICANA S.R.L,8,07,             14400,      7776,     40176,DOL,310,310,3304.99.90,460,      1.57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04232498T,         1,202211,OXAPHARMA S.A.                ,4,07,                 4,      3.47,       3.5,060,417,417,3304.99.90,424,       .44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236892V,         1,202211,OXAPHARMA S.A.                ,4,07,                 5,         1,         1,DOL,212,212,3304.99.90,429,        .1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         1,202211,OXAPHARMA S.A.                ,2,07,               140,   5392.11,    127735,060,406,412,3304.99.90,451,       .14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         1,202211,OXAPHARMA S.A.                ,2,07,               140,   5392.11,    127735,060,406,412,3304.99.90,460,       .14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         1,202211,OXAPHARMA S.A.                ,2,07,               140,   5392.11,    127735,060,406,412,3304.99.90,464,       .61                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         1,202211,OXAPHARMA S.A.                ,2,07,               140,   5392.11,    127735,060,406,412,3304.99.90,465,      1.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         1,202211,OXAPHARMA S.A.                ,2,07,               140,   5392.11,    127735,060,406,412,3304.99.90,467,       .11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         2,202211,OXAPHARMA S.A.                ,2,07,               350,  18111.69,    127735,060,406,412,3304.99.90,453,       .41                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         2,202211,OXAPHARMA S.A.                ,2,07,               350,  18111.69,    127735,060,406,412,3304.99.90,457,       .24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         2,202211,OXAPHARMA S.A.                ,2,07,               350,  18111.69,    127735,060,406,412,3304.99.90,458,       .14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         2,202211,OXAPHARMA S.A.                ,2,07,               350,  18111.69,    127735,060,406,412,3304.99.90,471,       .84                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         3,202211,OXAPHARMA S.A.                ,2,07,               140,   3622.33,    127735,060,406,412,3304.99.90,010,    942.36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         3,202211,OXAPHARMA S.A.                ,2,07,               140,   3622.33,    127735,060,406,412,3304.99.90,415,   1013.22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         3,202211,OXAPHARMA S.A.                ,2,07,               140,   3622.33,    127735,060,406,412,3304.99.90,451,        .1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         3,202211,OXAPHARMA S.A.                ,2,07,               140,   3622.33,    127735,060,406,412,3304.99.90,467,       .07                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         4,202211,OXAPHARMA S.A.                ,2,07,              1680,  86936.15,    127735,060,406,412,3304.99.90,469,     64.85                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         5,202211,OXAPHARMA S.A.                ,2,07,               230,  17594.22,    127735,060,412,412,3304.99.90,415,   4921.38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         5,202211,OXAPHARMA S.A.                ,2,07,               230,  17594.22,    127735,060,412,412,3304.99.90,452,      7.24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         5,202211,OXAPHARMA S.A.                ,2,07,               230,  17594.22,    127735,060,412,412,3304.99.90,455,      1.34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         5,202211,OXAPHARMA S.A.                ,2,07,               230,  17594.22,    127735,060,412,412,3304.99.90,456,      1.52                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
073,22073IC04135925C,         5,202211,OXAPHARMA S.A.                ,2,07,               230,  17594.22,    127735,060,412,412,3304.99.90,468,       .16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04238920P,         2,202211,VISION 101 S.A.               ,4,07,                 4,      4.36,      7.38,DOL,309,309,3304.99.90,429,       .34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04238920P,         2,202211,VISION 101 S.A.               ,4,07,                 4,      4.36,      7.38,DOL,309,309,3304.99.90,453,       .01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04238920P,         2,202211,VISION 101 S.A.               ,4,07,                 4,      4.36,      7.38,DOL,309,309,3304.99.90,465,       .02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04238920P,         2,202211,VISION 101 S.A.               ,4,07,                 4,      4.36,      7.38,DOL,309,309,3304.99.90,466,       .01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04239038Z,         2,202211,VISION 101 S.A.               ,4,07,                 6,       1.2,       2.6,DOL,309,309,3304.99.90,429,       .41                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04239038Z,         2,202211,VISION 101 S.A.               ,4,07,                 6,       1.2,       2.6,DOL,309,309,3304.99.90,452,       .05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04247593V,         1,202211,VISION 101 S.A.               ,4,07,                26,       7.2,       8.8,DOL,309,309,3304.99.90,452,        .1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
